	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
fil|fils	0.003653318262554497	0.00536694450091482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020798300734578282
seigneur	0.0035322137897626353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
savoir	0.0035120297109639915	0.0	0.0	0.0	0.0	0.0	0.0	0.00412481765287815	0.0	0.011218469828587355	0.005861687850319729	0.0	0.0	0.028789618341857146	0.004536472683754975	0.007231360544802621	0.0	0.0	0.0	0.003982653332153288
héro|héros	0.0035120297109639915	0.0	0.0	0.003178100766981652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
calife	0.0034716615533667045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
empereur	0.0034514774745680607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
maître	0.00339092523817213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004598875830352581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02711652502998868	0.0	0.0
patrie	0.0032900048441789117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ensuite	0.003229452607782981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chef	0.003229452607782981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
guerrier	0.0031689003713870497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sang	0.0031689003713870497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038873588361642967	0.0	0.0	0.0
armer	0.003108348134991119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
point	0.0030074277409979006	0.004929863793453954	0.0045154834902634885	0.0	0.0	0.008661523886858844	0.0	0.006516988324195018	0.0	0.016305105216704602	0.01248815820636299	0.0	0.0	0.008338262069605354	0.0	0.009595955253269589	0.010864838509889705	0.005017824257885756	0.0	0.0
couronne	0.0030074277409979006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recevoir	0.00294687550460197	0.0	0.0	0.0	0.0	0.0	0.0	0.0037503423375084537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00986250956586041	0.0	0.0	0.0	0.0
donner	0.00294687550460197	0.004401301077454767	0.007594222233624958	0.0029662273825162085	0.004540197884096458	0.005438827987549059	0.008536510939550213	0.006176048111694249	0.0	0.010436506093123365	0.0	0.0	0.0	0.007868582495448168	0.003144916645793326	0.0048237732052726166	0.0	0.00451097332274578	0.0	0.0106204088857421
coup	0.00294687550460197	0.0	0.0	0.0	0.005610999271855056	0.0	0.0	0.0	0.00482533445057644	0.0	0.0	0.0	0.0	0.0	0.004508641562995742	0.0	0.004117964868818111	0.004223757792833128	0.0	0.0
élever	0.0027450347166155338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003370386976082621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beau	0.0027450347166155338	0.0	0.0	0.006737573626001102	0.008159506574720522	0.008365475707132223	0.0	0.0	0.0	0.0	0.0	0.0032776240317867688	0.011327616286212743	0.007938164654582565	0.008404998469288359	0.0	0.0	0.006470796938620352	0.0	0.0
camp	0.0027046665590182463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
homme	0.0	0.024202073592193535	0.0180106216486646	0.0	0.005225510772261961	0.007807213425362025	0.0	0.0	0.0	0.021260122946377417	0.0	0.0	0.0	0.011933340291549247	0.0	0.0	0.004625298140656503	0.008920576458463565	0.010869698118282856	0.0
dieu	0.0	0.015287660093514942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003980637393419663	0.0	0.0	0.0	0.005903514435937644	0.0036155366706651574	0.0	0.007932117886538631
loi	0.0	0.01331571457613336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004132686123711592	0.0
nature	0.0	0.009686928237446636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008493210077267308	0.0	0.0	0.003808634543086714	0.0	0.0	0.0	0.0	0.0	0.007177179747392617	0.0
religion	0.0	0.009524293555600732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vertu	0.0	0.009321000203293352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00947836899028973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006541381882206218	0.0
raison	0.0	0.006718845293758894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005659559313110667	0.0033897134285939844	0.0	0.0	0.0073873058947685815	0.0	0.0	0.0	0.0	0.0	0.0
esprit	0.0	0.006668021955682049	0.0	0.008411373363278105	0.0	0.009329746921098931	0.0	0.0	0.0	0.0056905281739211225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vérité	0.0	0.00646472860337467	0.0	0.005127335904063731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
humain	0.0	0.006281764586298028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sage	0.0	0.006241105915836552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
principe	0.0	0.005031510469607644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
monde	0.0	0.004848546452531002	0.0	0.0	0.0	0.008982947624847746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00777580628326897	0.0	0.0	0.0	0.0	0.0	0.004203911850606248
âme	0.0	0.004757064443992681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012448685560906291	0.0	0.007273263385507532	0.0	0.0	0.0	0.005982579361418952	0.0	0.0	0.0
seul	0.0	0.004421630412685505	0.0	0.0	0.0	0.0	0.005141741173598609	0.005169995025626407	0.0	0.005667301528313281	0.011831925475645377	0.0	0.0	0.0	0.0	0.0	0.003314138126424816	0.0	0.00556323132038099	0.0
lumière	0.0	0.004330148404147184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
idée	0.0	0.004208172392762757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004738235703999628	0.0033305044604089364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
citoyen	0.0	0.003608457003455987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mœurs	0.0	0.003537304330148404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
société	0.0	0.0033238463102256556	0.0	0.0	0.0	0.005895588036270131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
univers	0.0	0.0033035169749949175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
terre	0.0	0.0032933523073795487	0.006285758267696334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01161082852769747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
autorité	0.0	0.0032526936369180726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vrai	0.0	0.0032526936369180726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006726275382991801	0.0	0.0	0.0	0.0	0.0	0.0
droit	0.0	0.0032221996340719657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
éclairer	0.0	0.003212034966456597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
intérêt	0.0	0.003161211628379752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
propre	0.0	0.003161211628379752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005195026400953841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sagesse	0.0	0.003140882293149014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nation	0.0	0.003069729619841431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
juste	0.0	0.003059564952226062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vice	0.0	0.003039235616995324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004169366769780038	0.0
action	0.0	0.0030189062817645865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
opinion	0.0	0.0029985769465338485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
siècle	0.0	0.0028969302703801586	0.0	0.004851900504258655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gouvernement	0.0	0.0028766009351494206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
puissance	0.0	0.0027952835942264688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
naître	0.0	0.0027546249237649927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003422059119555287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
divinité	0.0	0.002724130920918886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
liberté	0.0	0.002703801585688148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chrétien	0.0	0.002703801585688148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
préjugé	0.0	0.00268347225045741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fortune	0.0	0.0	0.011660722990481567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ville	0.0	0.0	0.009287528542473767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
temps	0.0	0.0	0.008658952715704132	0.006674011610661469	0.0	0.0	0.007331176955234811	0.007964586931370412	0.005786067207951689	0.0	0.004006473513854899	0.0	0.004312357176204634	0.0	0.0	0.008658715896095409	0.0	0.0	0.0	0.0
riche	0.0	0.0	0.008633296559509455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
argent	0.0	0.0	0.008402391153757344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031593708290391796	0.0	0.0
maison	0.0	0.0	0.008158657669907894	0.0	0.0	0.0	0.010886149339354917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00917116558987521
vivre	0.0	0.0	0.007991892654642481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063317827822947275	0.0	0.0	0.004712806443048057
trouver	0.0	0.0	0.007914924186058445	0.0	0.0	0.00759575043984301	0.01378505385859449	0.007455971204525003	0.0	0.0034452857651631284	0.0	0.0038187412068459055	0.0	0.008158508158508158	0.0	0.008951065787324053	0.0	0.0	0.006370205533886803	0.0
gens	0.0	0.0	0.007825127639377068	0.00565701936522734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003142475797867847	0.0	0.0
payer	0.0	0.0	0.006709084844908536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jour	0.0	0.0	0.0065551479077404625	0.0	0.0	0.00430538638516714	0.011229440664001708	0.0	0.0	0.0	0.004781124180942607	0.005055580464123932	0.006192102611986141	0.0	0.0	0.013035365738312453	0.008499479489240581	0.0	0.0	0.00990131870076998
passer	0.0	0.0	0.006452523282961747	0.0	0.0	0.0	0.011732934606817003	0.0	0.0056415961166170646	0.0	0.0	0.0	0.0	0.0	0.0	0.004522824787831366	0.0	0.0	0.0	0.0
état	0.0	0.0	0.006195961721014958	0.0	0.0	0.0	0.0	0.0039180178518530935	0.0	0.004219507285424506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003447980730433932	0.0
famille	0.0	0.0	0.006042024783846884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007921054960615983
mettre	0.0	0.0	0.0056700105190240395	0.0038560955972710706	0.01087934209962736	0.0	0.007445607396783742	0.005376794826651464	0.0	0.0	0.0	0.0	0.0	0.0053114381472590426	0.006262002170827419	0.0	0.0	0.006774907499704337	0.0	0.004989379591114258
bon	0.0	0.0	0.005349308566590554	0.004724776473579389	0.0	0.0	0.0	0.0	0.0	0.004552422539136898	0.0	0.0	0.0	0.01556320959306034	0.011021123820656257	0.0	0.0	0.00760276402709963	0.0	0.016008053810071688
service	0.0	0.0	0.005310824332298535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
livre	0.0	0.0	0.005002950457962388	0.016208313911606424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pauvre	0.0	0.0	0.004887497755086333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00424065282400446	0.0	0.006051420479688468
servir	0.0	0.0	0.00472073273982092	0.0	0.0	0.0	0.0	0.0	0.0	0.0037549743732676793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009732598090161028	0.0
heureux	0.0	0.0	0.004669420427431562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009320478408462935	0.0	0.007052116863650883	0.0	0.0	0.0	0.0	0.0	0.0	0.0
travail	0.0	0.0	0.004207609615927341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vie	0.0	0.0	0.004092156913051287	0.0	0.0	0.0	0.0	0.0	0.0	0.005195026400953841	0.00668567932422831	0.0	0.0	0.0	0.0	0.0	0.011510535401320384	0.0	0.0	0.0
nouveau	0.0	0.0	0.004053672678759268	0.0	0.0	0.0	0.0	0.004985551959847304	0.0	0.0	0.0	0.0	0.007199547878221982	0.0	0.0	0.004471233630555723	0.0	0.0	0.0	0.0
affaire	0.0	0.0	0.00401518844446725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
malheureux	0.0	0.0	0.003938219975883213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010640821221026	0.0	0.003301258146160148	0.0
année	0.0	0.0	0.003925391897785874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
étranger	0.0	0.0	0.0038869076634938556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beaucoup	0.0	0.0	0.003732970726325782	0.0	0.0	0.010243267018541075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003311903370348724	0.0	0.0	0.0	0.0	0.0
tant	0.0	0.0	0.0037201426482284423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039929233113005875	0.006639297684073803	0.0	0.0	0.0	0.0	0.0	0.0
commerce	0.0	0.0	0.0035918618672550477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
richesse	0.0	0.0	0.00354054955486569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
moins	0.0	0.0	0.003514893398671011	0.0	0.0	0.0	0.0	0.006013961781161097	0.0	0.009368080395162664	0.00673995421173127	0.0	0.0	0.009915457676651706	0.0035345523364225875	0.0	0.0	0.0	0.004988567865308668	0.0
assez	0.0	0.0	0.003476409164378993	0.0	0.0	0.004364596021112464	0.0	0.005963659126857705	0.0	0.0	0.0	0.0	0.0	0.007126372798014589	0.0	0.0	0.0	0.0	0.0	0.0
vendre	0.0	0.0	0.003437924930086974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
misère	0.0	0.0	0.003437924930086974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
arriver	0.0	0.0	0.003258331836724222	0.0	0.0	0.0	0.01183210765615941	0.0	0.0	0.0	0.0	0.0032157820689228678	0.0	0.0	0.0	0.004643204154807866	0.0	0.0	0.0	0.0
gagner	0.0	0.0	0.0032455037586268825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
malheur	0.0	0.0	0.0032198476024322036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006028700567949715	0.0	0.0	0.0
devenir	0.0	0.0	0.0031300510557508276	0.0	0.0	0.0	0.0	0.0033702778383272692	0.0	0.0034375435499605146	0.0045837609536591144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008289826011468816	0.0
prendre	0.0	0.0	0.0031043948995561487	0.0	0.0	0.0	0.01326630252357267	0.009479255744283661	0.005843855644485538	0.006627336213437389	0.0	0.0	0.0038454922967294885	0.007277134142805785	0.002977929921237928	0.004497029209193544	0.0	0.005220564631941746	0.0	0.005830161961235507
ancien	0.0	0.0	0.0031043948995561487	0.0031569134285351075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ouvrage	0.0	0.0	0.0	0.01584812915801517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lire	0.0	0.0	0.0	0.01281833976015933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061737418206519405	0.0	0.0	0.0	0.0
auteur	0.0	0.0	0.0	0.011102165345989236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
histoire	0.0	0.0	0.0	0.009830925039196576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
écrire	0.0	0.0	0.0	0.00663163693376838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02116097300922622	0.0	0.0	0.0	0.0
pièce	0.0	0.0	0.0	0.006398576210856392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
talent	0.0	0.0	0.0	0.006080766134158227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
genre	0.0	0.0	0.0	0.005890080088139328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
