	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
château	0.007195595044424978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004561096848200142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
là	0.007174738247194761	0.0	0.0	0.0	0.0	0.0	0.0	0.009529757827295805	0.0	0.0	0.023360950676286605	0.0	0.0	0.0	0.0	0.0	0.0063247583155825	0.0	0.003940533763209744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01703530159234404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006554008573351755	0.01821331585354434	0.0
rencontrer	0.007049597463813457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
entrer	0.0070287406665832395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011597916420829048	0.0	0.004178729447752226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004858851925700494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jeune	0.00694531347766237	0.0	0.0	0.0	0.0	0.0	0.0	0.004311560623765967	0.006039016634050881	0.0	0.0	0.0	0.005273334505185446	0.0	0.0	0.0	0.0	0.004589097928979053	0.0	0.005783566104018508	0.0	0.0	0.006691429507838532	0.0	0.005276806175370884	0.0	0.0	0.0	0.0	0.006234364452209824	0.013454933475607722	0.0	0.0063889231274908585	0.0	0.0	0.009595394210778827	0.0	0.015056506182024303	0.0	0.0
quitter	0.0067784590998206315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053415888340854235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jour	0.0067784590998206315	0.0	0.0	0.0	0.0	0.007512037732596086	0.01354377150346786	0.0	0.0	0.0	0.0	0.0	0.007980312884513974	0.0	0.0	0.0	0.011928559724725545	0.00526645555687264	0.0	0.0	0.011243910251007232	0.0	0.004533784891025291	0.0	0.0	0.0	0.00749868653579787	0.02089301117062626	0.017075984835998023	0.004447444704761149	0.008436426689786254	0.0	0.0	0.00730804480045705	0.0	0.0	0.0	0.004747227831508839	0.0	0.0
revenir	0.006423893546906937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00546180947725089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
paraître	0.006382179952446503	0.0	0.0	0.008075172515049186	0.008142211612243159	0.012635001169907515	0.0	0.0	0.0	0.0	0.0	0.0	0.005519423448760766	0.0	0.0	0.0	0.0	0.00474150339525511	0.0	0.0	0.0	0.0	0.007101108865461299	0.0	0.0	0.006234758780199613	0.0	0.0	0.008735783748145706	0.0	0.0	0.0054150487984048696	0.0	0.004689527119511527	0.0	0.00678531447762217	0.0	0.0	0.0	0.0
descendre	0.006215325574604764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044479820207884635	0.0
domestique	0.006131898385683895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003527921842962248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
temps	0.006111041588453677	0.0	0.0	0.0	0.0	0.01876777951553514	0.009311342908634154	0.0	0.0	0.0	0.0	0.004718521421107628	0.006187379152750923	0.0	0.0	0.0	0.0	0.008060555771933686	0.0	0.0	0.0	0.0031880617263015092	0.004178729447752226	0.0	0.0	0.0	0.0	0.0	0.007779792319103346	0.0	0.0	0.005719382936299717	0.0	0.008807741290453122	0.0	0.0	0.0	0.0	0.0	0.008380283683927408
coup	0.005881616818921287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00439297124600639	0.0	0.008245167189132707	0.00615222358938302	0.0	0.0	0.005764443862177388	0.0	0.0	0.00543316018866798	0.009467911918430298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006234364452209824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reconnaître	0.005714762441079548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dame	0.005652192049388896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007271059871610114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00807647931432339	0.0	0.0	0.0	0.0	0.0	0.0	0.005757236526467296	0.0	0.0	0.0	0.0
grand	0.005547908063237809	0.013416985795377387	0.008372093023255815	0.0	0.0	0.0	0.0	0.0	0.005014677103718199	0.0	0.006587566659900725	0.005028735632183908	0.006679557039901565	0.009900040750773066	0.0	0.0	0.0	0.012531116116031362	0.0	0.0038128695056122014	0.0	0.015431575377310497	0.007292292565685257	0.005082216276537102	0.0	0.01470699147748699	0.0	0.0	0.013713532223504203	0.0	0.008436426689786254	0.0	0.0	0.0	0.004660247404310729	0.004340773571542803	0.0	0.003914691607326319	0.00557168274182976	0.011890943065032133
lieue	0.005547908063237809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lendemain	0.004963917740791724	0.0	0.0	0.0	0.0	0.0	0.005515810168751024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005090945870770891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chercher	0.004817920160180203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004850073734229068	0.0	0.0	0.0	0.003691778628141805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005177523596415011	0.0	0.0	0.0	0.0	0.0	0.0
retourner	0.0046719225795686815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
attendre	0.0046719225795686815	0.0	0.0	0.005334507903880977	0.0	0.0	0.007672983452569494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057483859004399795	0.0	0.0	0.0	0.0	0.0	0.005715559376542325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pied	0.004630208985108247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00615530303030303	0.0	0.0	0.0	0.0	0.0043257414386367364	0.0	0.0037614185921547557	0.0	0.0	0.003493301678819739	0.0	0.0	0.004824508503196237	0.0077683083188777435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
donner	0.00460935218787803	0.0	0.006168910648714811	0.005089805706455244	0.0	0.00847259337709198	0.010977008355633226	0.0	0.012735445205479453	0.0	0.010573321277655786	0.0	0.004710845491298998	0.011458158544478271	0.006187773332092677	0.0	0.0	0.0	0.0052540450176129915	0.0	0.0046357950809999835	0.011565202645412921	0.009176817610749986	0.004275515280261371	0.0	0.005405133619931116	0.004776233462291637	0.0	0.0062633921213120156	0.003970932772108168	0.013921771316149256	0.0	0.0	0.0	0.0	0.007242238011468781	0.006392642853137442	0.0069082793070464445	0.0	0.0
aventure	0.0045884953906478124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
voyage	0.00452592499895716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rue	0.004317357026654987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
courir	0.004275643432194552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038596068025569894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
roi	0.0	0.03264618810940004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045840116528146685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01279050601615296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
peuple	0.0	0.025122898503490046	0.003427172582619339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004605936540429887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004728780454374122	0.0	0.0	0.0	0.0	0.0
prince	0.0	0.02292294739129254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005109393423293594	0.0	0.0	0.0	0.0	0.0	0.0	0.01619599060468673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
souverain	0.0	0.009261522583448763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sujet	0.0	0.009180042912626633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gloire	0.0	0.008202286862761074	0.003574051407588739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
monarque	0.0	0.007849208289198512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nation	0.0	0.007713408837828295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
citoyen	0.0	0.007631929167006165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
patrie	0.0	0.0073603302642657326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trône	0.0	0.007278850593443602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ordre	0.0	0.006165295092207828	0.0	0.0	0.0	0.0	0.009215771940363715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gouvernement	0.0	0.006002335750563568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
empire	0.0	0.005866536299193351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chef	0.0	0.005785056628371222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003984234427212749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
porter	0.0	0.005676417067275048	0.0032558139534883722	0.0	0.0	0.0	0.0	0.0	0.0	0.006284681351942155	0.0	0.004947100313479624	0.004710845491298998	0.0	0.0	0.0	0.0	0.0	0.0	0.006126295947219604	0.0	0.0	0.0	0.0	0.0	0.0050028911179827535	0.0	0.0	0.0	0.0	0.005718763546633766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
palais	0.0	0.0056492571770010045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rendre	0.0	0.0052690187131643985	0.005630354957160343	0.0	0.0	0.013989630924965826	0.013571077494402272	0.0037272837168070274	0.006237769080234833	0.005864301328400875	0.0	0.0	0.008120935137985586	0.004890092767936333	0.0	0.0	0.0	0.0043858906406109765	0.0	0.008482563619227144	0.0	0.0	0.007264980608510406	0.007556099331782674	0.0037993004462670366	0.0	0.004441897119931222	0.0	0.0	0.0	0.0	0.0	0.006573811578125642	0.005784543604270565	0.0	0.0	0.010710480569730275	0.005951748326070783	0.0	0.0
princesse	0.0	0.005133219261794182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007401540394384662	0.0	0.0	0.0	0.0	0.0	0.006955661776825449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
élever	0.0	0.0050788994812460955	0.0	0.0	0.0	0.0	0.0	0.0	0.004754770058708415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003684684384274234	0.0	0.0	0.0	0.003906383853613405	0.0	0.0	0.0	0.0	0.0
reine	0.0	0.0048887802493277925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00886764463491017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
puissance	0.0	0.004861620359053749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
